wardcode,wardname,lganame,statename,year,month,ACLED_BRD_state,ACLED_BRD_nonstate,ACLED_BRD_total
10311,Shehuri,Bama,Borno,2021,10,14.0,4.0,18.0
10311,Shehuri,Bama,Borno,2021,12,3.0,0.0,3.0
10311,Shehuri,Bama,Borno,2022,1,3.0,0.0,3.0
10311,Shehuri,Bama,Borno,2022,3,1.0,0.0,1.0
10311,Shehuri,Bama,Borno,2022,5,20.0,0.0,20.0
10311,Shehuri,Bama,Borno,2022,6,2.0,21.0,23.0
10311,Shehuri,Bama,Borno,2022,7,0.0,8.0,8.0
10311,Shehuri,Bama,Borno,2022,8,55.0,0.0,55.0
10311,Shehuri,Bama,Borno,2022,9,110.0,25.0,135.0
10311,Shehuri,Bama,Borno,2022,11,0.0,11.0,11.0
10311,Shehuri,Bama,Borno,2022,12,160.0,25.0,185.0
10311,Shehuri,Bama,Borno,2023,1,32.0,6.0,38.0
10311,Shehuri,Bama,Borno,2023,2,27.0,0.0,27.0
10311,Shehuri,Bama,Borno,2023,3,9.0,0.0,9.0
10311,Shehuri,Bama,Borno,2023,4,69.0,0.0,69.0
10311,Shehuri,Bama,Borno,2023,5,1.0,0.0,1.0
10311,Shehuri,Bama,Borno,2023,6,10.0,0.0,10.0
10311,Shehuri,Bama,Borno,2023,7,10.0,20.0,30.0
10311,Shehuri,Bama,Borno,2023,8,7.0,0.0,7.0
10311,Shehuri,Bama,Borno,2023,9,6.0,0.0,6.0
10311,Shehuri,Bama,Borno,2023,10,16.0,1.0,17.0
10311,Shehuri,Bama,Borno,2023,11,8.0,1.0,9.0
10311,Shehuri,Bama,Borno,2023,12,1.0,2.0,3.0
10311,Shehuri,Bama,Borno,2024,1,0.0,10.0,10.0
10311,Shehuri,Bama,Borno,2024,2,14.0,1.0,15.0
10311,Shehuri,Bama,Borno,2024,3,5.0,0.0,5.0
10311,Shehuri,Bama,Borno,2024,4,4.0,0.0,4.0
10311,Shehuri,Bama,Borno,2024,5,5.0,6.0,11.0
10311,Shehuri,Bama,Borno,2024,6,3.0,1.0,4.0
10311,Shehuri,Bama,Borno,2024,7,5.0,3.0,8.0
10311,Shehuri,Bama,Borno,2024,8,14.0,0.0,14.0
10311,Shehuri,Bama,Borno,2024,9,1.0,1.0,2.0
10311,Shehuri,Bama,Borno,2024,10,5.0,0.0,5.0
10311,Shehuri,Bama,Borno,2024,11,0.0,1.0,1.0
10311,Shehuri,Bama,Borno,2024,12,0.0,2.0,2.0
10311,Shehuri,Bama,Borno,2025,1,100.0,2.0,102.0
10311,Shehuri,Bama,Borno,2025,2,7.0,0.0,7.0
10311,Shehuri,Bama,Borno,2025,3,3.0,0.0,3.0
10312,Soye,Bama,Borno,2014,3,0.0,32.0,32.0
10312,Soye,Bama,Borno,2016,3,10.0,0.0,10.0
10312,Soye,Bama,Borno,2016,6,1.0,0.0,1.0
10312,Soye,Bama,Borno,2017,9,10.0,0.0,10.0
10312,Soye,Bama,Borno,2018,1,0.0,20.0,20.0
10312,Soye,Bama,Borno,2018,2,7.0,0.0,7.0
10312,Soye,Bama,Borno,2018,4,3.0,0.0,3.0
10312,Soye,Bama,Borno,2018,9,10.0,0.0,10.0
10312,Soye,Bama,Borno,2019,5,10.0,0.0,10.0
10312,Soye,Bama,Borno,2019,6,10.0,0.0,10.0
10312,Soye,Bama,Borno,2019,8,10.0,0.0,10.0
10312,Soye,Bama,Borno,2019,12,10.0,0.0,10.0
10312,Soye,Bama,Borno,2020,3,10.0,0.0,10.0
10312,Soye,Bama,Borno,2020,4,3.0,0.0,3.0
10312,Soye,Bama,Borno,2020,5,20.0,0.0,20.0
10312,Soye,Bama,Borno,2020,6,3.0,0.0,3.0
10312,Soye,Bama,Borno,2020,11,3.0,0.0,3.0
10312,Soye,Bama,Borno,2021,2,10.0,0.0,10.0
10312,Soye,Bama,Borno,2022,4,0.0,24.0,24.0
10312,Soye,Bama,Borno,2022,8,4.0,0.0,4.0
10312,Soye,Bama,Borno,2022,10,10.0,0.0,10.0
10312,Soye,Bama,Borno,2022,11,20.0,0.0,20.0
10312,Soye,Bama,Borno,2023,7,3.0,0.0,3.0
10312,Soye,Bama,Borno,2023,8,12.0,0.0,12.0
10312,Soye,Bama,Borno,2023,10,1.0,0.0,1.0
10312,Soye,Bama,Borno,2023,11,1.0,0.0,1.0
10312,Soye,Bama,Borno,2024,3,1.0,6.0,7.0
10312,Soye,Bama,Borno,2024,8,4.0,0.0,4.0
10312,Soye,Bama,Borno,2025,2,10.0,0.0,10.0
10312,Soye,Bama,Borno,2025,4,10.0,0.0,10.0
10313,Yabiri,Bama,Borno,2016,4,6.0,0.0,6.0
10313,Yabiri,Bama,Borno,2018,2,7.0,0.0,7.0
10313,Yabiri,Bama,Borno,2018,9,5.0,0.0,5.0
10313,Yabiri,Bama,Borno,2020,7,13.0,0.0,13.0
10313,Yabiri,Bama,Borno,2020,10,6.0,0.0,6.0
10313,Yabiri,Bama,Borno,2020,11,10.0,0.0,10.0
10313,Yabiri,Bama,Borno,2021,1,3.0,0.0,3.0
10313,Yabiri,Bama,Borno,2022,4,4.0,0.0,4.0
10313,Yabiri,Bama,Borno,2022,8,16.0,0.0,16.0
10313,Yabiri,Bama,Borno,2022,11,10.0,0.0,10.0
10313,Yabiri,Bama,Borno,2024,6,4.0,0.0,4.0
10313,Yabiri,Bama,Borno,2024,7,12.0,0.0,12.0
10313,Yabiri,Bama,Borno,2024,8,8.0,0.0,8.0
10313,Yabiri,Bama,Borno,2024,9,5.0,0.0,5.0
10313,Yabiri,Bama,Borno,2024,10,20.0,0.0,20.0
10313,Yabiri,Bama,Borno,2025,7,1.0,0.0,1.0
10314,Zangeri,Bama,Borno,2011,4,0.0,2.0,2.0
10314,Zangeri,Bama,Borno,2014,6,0.0,45.0,45.0
10314,Zangeri,Bama,Borno,2024,9,0.0,2.0,2.0
10409,Wuyo,Bayo,Borno,2022,11,0.0,9.0,9.0
10501,Buratai,Biu,Borno,2013,10,37.0,0.0,37.0
10501,Buratai,Biu,Borno,2014,5,0.0,17.0,17.0
10501,Buratai,Biu,Borno,2014,9,20.0,0.0,20.0
10501,Buratai,Biu,Borno,2015,3,0.0,23.0,23.0
10501,Buratai,Biu,Borno,2015,4,32.0,2.0,34.0
10501,Buratai,Biu,Borno,2015,11,0.0,4.0,4.0
10501,Buratai,Biu,Borno,2015,12,29.0,4.0,33.0
10501,Buratai,Biu,Borno,2016,1,3.0,0.0,3.0
10501,Buratai,Biu,Borno,2016,2,2.0,0.0,2.0
10501,Buratai,Biu,Borno,2016,3,10.0,0.0,10.0
10501,Buratai,Biu,Borno,2016,4,5.0,0.0,5.0
10501,Buratai,Biu,Borno,2016,5,12.0,0.0,12.0
10501,Buratai,Biu,Borno,2017,1,5.0,0.0,5.0
10501,Buratai,Biu,Borno,2017,8,2.0,0.0,2.0
10501,Buratai,Biu,Borno,2019,1,12.0,0.0,12.0
10501,Buratai,Biu,Borno,2019,9,1.0,0.0,1.0
10501,Buratai,Biu,Borno,2020,5,81.0,0.0,81.0
10501,Buratai,Biu,Borno,2020,12,7.0,0.0,7.0
10501,Buratai,Biu,Borno,2021,1,6.0,0.0,6.0
10501,Buratai,Biu,Borno,2021,4,7.0,0.0,7.0
10501,Buratai,Biu,Borno,2022,1,12.0,0.0,12.0
10501,Buratai,Biu,Borno,2022,9,2.0,0.0,2.0
10501,Buratai,Biu,Borno,2022,10,3.0,0.0,3.0
10501,Buratai,Biu,Borno,2023,3,10.0,0.0,10.0
10501,Buratai,Biu,Borno,2023,8,3.0,0.0,3.0
10501,Buratai,Biu,Borno,2023,11,3.0,0.0,3.0
10501,Buratai,Biu,Borno,2024,1,6.0,0.0,6.0
10501,Buratai,Biu,Borno,2024,4,1.0,0.0,1.0
10501,Buratai,Biu,Borno,2024,6,0.0,3.0,3.0
10501,Buratai,Biu,Borno,2025,5,3.0,0.0,3.0
10501,Buratai,Biu,Borno,2025,6,10.0,0.0,10.0
10504,Garubula,Biu,Borno,2014,7,0.0,12.0,12.0
10504,Garubula,Biu,Borno,2018,10,5.0,0.0,5.0
10506,Gur,Biu,Borno,2014,5,0.0,3.0,3.0
10506,Gur,Biu,Borno,2014,6,0.0,1.0,1.0
10506,Gur,Biu,Borno,2014,10,41.0,0.0,41.0
10506,Gur,Biu,Borno,2015,5,0.0,8.0,8.0
10506,Gur,Biu,Borno,2015,12,0.0,16.0,16.0
10506,Gur,Biu,Borno,2017,11,0.0,1.0,1.0
10506,Gur,Biu,Borno,2019,1,4.0,0.0,4.0
10506,Gur,Biu,Borno,2019,4,5.0,0.0,5.0
10506,Gur,Biu,Borno,2021,2,0.0,4.0,4.0
10507,Mandaragirau,Biu,Borno,2019,12,0.0,5.0,5.0
10507,Mandaragirau,Biu,Borno,2020,5,0.0,3.0,3.0
10507,Mandaragirau,Biu,Borno,2020,9,0.0,3.0,3.0
10507,Mandaragirau,Biu,Borno,2020,10,0.0,3.0,3.0
10507,Mandaragirau,Biu,Borno,2022,2,0.0,4.0,4.0
10507,Mandaragirau,Biu,Borno,2022,5,0.0,9.0,9.0
10507,Mandaragirau,Biu,Borno,2024,4,2.0,0.0,2.0
10508,Miringa,Biu,Borno,2015,3,0.0,25.0,25.0
10508,Miringa,Biu,Borno,2015,7,0.0,11.0,11.0
10508,Miringa,Biu,Borno,2023,4,0.0,1.0,1.0
10508,Miringa,Biu,Borno,2024,2,1.0,0.0,1.0
10509,Silumthla,Biu,Borno,2002,6,0.0,9.0,9.0
10509,Silumthla,Biu,Borno,2011,1,1.0,0.0,1.0
10509,Silumthla,Biu,Borno,2011,2,1.0,0.0,1.0
10509,Silumthla,Biu,Borno,2011,6,0.0,1.0,1.0
10509,Silumthla,Biu,Borno,2012,1,2.0,3.0,5.0
10509,Silumthla,Biu,Borno,2012,4,5.0,0.0,5.0
10509,Silumthla,Biu,Borno,2012,6,0.0,4.0,4.0
10509,Silumthla,Biu,Borno,2012,8,0.0,2.0,2.0
10509,Silumthla,Biu,Borno,2013,8,0.0,5.0,5.0
10509,Silumthla,Biu,Borno,2014,2,1.0,0.0,1.0
10509,Silumthla,Biu,Borno,2014,5,0.0,24.0,24.0
10509,Silumthla,Biu,Borno,2014,6,4.0,0.0,4.0
10509,Silumthla,Biu,Borno,2015,1,78.0,0.0,78.0
10509,Silumthla,Biu,Borno,2015,2,0.0,24.0,24.0
10509,Silumthla,Biu,Borno,2015,6,0.0,20.0,20.0
10509,Silumthla,Biu,Borno,2015,12,0.0,20.0,20.0
10509,Silumthla,Biu,Borno,2016,3,5.0,0.0,5.0
10509,Silumthla,Biu,Borno,2016,5,0.0,5.0,5.0
10509,Silumthla,Biu,Borno,2017,2,1.0,0.0,1.0
10509,Silumthla,Biu,Borno,2017,8,0.0,2.0,2.0
10509,Silumthla,Biu,Borno,2017,12,0.0,25.0,25.0
10509,Silumthla,Biu,Borno,2019,1,3.0,0.0,3.0
10509,Silumthla,Biu,Borno,2019,9,0.0,7.0,7.0
10509,Silumthla,Biu,Borno,2019,12,10.0,0.0,10.0
10509,Silumthla,Biu,Borno,2020,10,6.0,0.0,6.0
10509,Silumthla,Biu,Borno,2021,4,10.0,0.0,10.0
10509,Silumthla,Biu,Borno,2022,11,3.0,0.0,3.0
10509,Silumthla,Biu,Borno,2023,1,0.0,2.0,2.0
10509,Silumthla,Biu,Borno,2023,3,2.0,0.0,2.0
10509,Silumthla,Biu,Borno,2024,3,0.0,1.0,1.0
10509,Silumthla,Biu,Borno,2024,9,0.0,1.0,1.0
10509,Silumthla,Biu,Borno,2024,10,0.0,1.0,1.0
10509,Silumthla,Biu,Borno,2024,11,0.0,1.0,1.0
10510,Yawi,Biu,Borno,2024,3,1.0,0.0,1.0
10511,Zarawuyaku,Biu,Borno,2013,7,0.0,8.0,8.0
10511,Zarawuyaku,Biu,Borno,2015,2,36.0,0.0,36.0
10511,Zarawuyaku,Biu,Borno,2019,12,2.0,0.0,2.0
10511,Zarawuyaku,Biu,Borno,2021,10,1.0,0.0,1.0
10511,Zarawuyaku,Biu,Borno,2022,1,5.0,0.0,5.0
10602,Gatamarwa,Chibok,Borno,2015,2,0.0,10.0,10.0
10602,Gatamarwa,Chibok,Borno,2018,12,0.0,1.0,1.0
10602,Gatamarwa,Chibok,Borno,2020,1,0.0,3.0,3.0
10602,Gatamarwa,Chibok,Borno,2024,1,0.0,9.0,9.0
10603,Kautikari,Chibok,Borno,2014,12,0.0,15.0,15.0
10603,Kautikari,Chibok,Borno,2016,9,0.0,8.0,8.0
10603,Kautikari,Chibok,Borno,2020,5,0.0,1.0,1.0
10603,Kautikari,Chibok,Borno,2020,6,0.0,5.0,5.0
10603,Kautikari,Chibok,Borno,2020,7,0.0,1.0,1.0
10603,Kautikari,Chibok,Borno,2020,8,0.0,1.0,1.0
10603,Kautikari,Chibok,Borno,2022,1,0.0,3.0,3.0
10603,Kautikari,Chibok,Borno,2022,5,0.0,7.0,7.0
10604,Kuburmbulla,Chibok,Borno,2016,8,0.0,11.0,11.0
10604,Kuburmbulla,Chibok,Borno,2020,4,0.0,3.0,3.0
10604,Kuburmbulla,Chibok,Borno,2020,7,0.0,3.0,3.0
10604,Kuburmbulla,Chibok,Borno,2021,1,0.0,10.0,10.0
10604,Kuburmbulla,Chibok,Borno,2024,11,0.0,1.0,1.0
10605,Korongillum,Chibok,Borno,2014,6,0.0,30.0,30.0
10605,Korongillum,Chibok,Borno,2019,12,0.0,5.0,5.0
10605,Korongillum,Chibok,Borno,2021,1,11.0,0.0,11.0
10605,Korongillum,Chibok,Borno,2022,6,0.0,10.0,10.0
10605,Korongillum,Chibok,Borno,2024,1,0.0,3.0,3.0
10606,Likama,Chibok,Borno,2012,12,1.0,27.0,28.0
10606,Likama,Chibok,Borno,2014,5,12.0,0.0,12.0
10606,Likama,Chibok,Borno,2014,6,0.0,126.0,126.0
10606,Likama,Chibok,Borno,2014,11,0.0,10.0,10.0
10606,Likama,Chibok,Borno,2015,2,0.0,11.0,11.0
10606,Likama,Chibok,Borno,2015,10,0.0,4.0,4.0
10606,Likama,Chibok,Borno,2016,1,1.0,14.0,15.0
10606,Likama,Chibok,Borno,2016,9,0.0,8.0,8.0
10606,Likama,Chibok,Borno,2016,11,2.0,0.0,2.0
10606,Likama,Chibok,Borno,2017,2,1.0,2.0,3.0
10606,Likama,Chibok,Borno,2017,11,4.0,0.0,4.0
10606,Likama,Chibok,Borno,2018,12,0.0,2.0,2.0
10606,Likama,Chibok,Borno,2019,1,1.0,0.0,1.0
10606,Likama,Chibok,Borno,2019,12,0.0,6.0,6.0
10606,Likama,Chibok,Borno,2020,1,0.0,3.0,3.0
10606,Likama,Chibok,Borno,2020,6,0.0,2.0,2.0
10606,Likama,Chibok,Borno,2020,11,0.0,1.0,1.0
10606,Likama,Chibok,Borno,2021,3,39.0,0.0,39.0
10606,Likama,Chibok,Borno,2022,2,0.0,5.0,5.0
10606,Likama,Chibok,Borno,2023,6,2.0,0.0,2.0
10606,Likama,Chibok,Borno,2023,11,0.0,4.0,4.0
10606,Likama,Chibok,Borno,2024,5,2.0,0.0,2.0
10606,Likama,Chibok,Borno,2025,4,0.0,14.0,14.0
10607,Mbalala,Chibok,Borno,2016,2,39.0,0.0,39.0
10609,Pemi,Chibok,Borno,2020,12,0.0,6.0,6.0
10609,Pemi,Chibok,Borno,2022,1,0.0,4.0,4.0
10609,Pemi,Chibok,Borno,2023,12,2.0,0.0,2.0
10610,Shikarkir,Chibok,Borno,2020,11,0.0,9.0,9.0
10610,Shikarkir,Chibok,Borno,2021,10,0.0,3.0,3.0
10610,Shikarkir,Chibok,Borno,2025,1,0.0,3.0,3.0
10610,Shikarkir,Chibok,Borno,2025,6,2.0,0.0,2.0
10611,Whuntaku,Chibok,Borno,2018,10,0.0,2.0,2.0
10611,Whuntaku,Chibok,Borno,2025,1,0.0,2.0,2.0
10701,Azir Multe,Damboa,Borno,2013,4,0.0,9.0,9.0
10701,Azir Multe,Damboa,Borno,2017,7,0.0,5.0,5.0
10701,Azir Multe,Damboa,Borno,2019,5,25.0,0.0,25.0
10701,Azir Multe,Damboa,Borno,2019,8,0.0,11.0,11.0
10701,Azir Multe,Damboa,Borno,2020,3,10.0,0.0,10.0
10701,Azir Multe,Damboa,Borno,2020,7,0.0,1.0,1.0
10701,Azir Multe,Damboa,Borno,2020,9,4.0,0.0,4.0
10701,Azir Multe,Damboa,Borno,2022,2,0.0,11.0,11.0
10701,Azir Multe,Damboa,Borno,2022,3,20.0,0.0,20.0
10701,Azir Multe,Damboa,Borno,2022,5,20.0,0.0,20.0
10701,Azir Multe,Damboa,Borno,2022,9,2.0,0.0,2.0
10701,Azir Multe,Damboa,Borno,2022,11,3.0,0.0,3.0
10701,Azir Multe,Damboa,Borno,2022,12,30.0,0.0,30.0
10701,Azir Multe,Damboa,Borno,2023,1,3.0,0.0,3.0
10701,Azir Multe,Damboa,Borno,2023,8,6.0,1.0,7.0
10701,Azir Multe,Damboa,Borno,2023,9,3.0,0.0,3.0
10701,Azir Multe,Damboa,Borno,2023,10,3.0,2.0,5.0
10701,Azir Multe,Damboa,Borno,2024,2,0.0,2.0,2.0
10701,Azir Multe,Damboa,Borno,2024,10,10.0,0.0,10.0
10701,Azir Multe,Damboa,Borno,2025,1,40.0,1.0,41.0
10701,Azir Multe,Damboa,Borno,2025,2,0.0,2.0,2.0
10701,Azir Multe,Damboa,Borno,2025,3,8.0,0.0,8.0
10701,Azir Multe,Damboa,Borno,2025,6,11.0,0.0,11.0
10702,Bego Yerwa,Damboa,Borno,2016,7,4.0,0.0,4.0
10702,Bego Yerwa,Damboa,Borno,2018,4,10.0,0.0,10.0
10702,Bego Yerwa,Damboa,Borno,2020,2,10.0,0.0,10.0
10702,Bego Yerwa,Damboa,Borno,2023,6,3.0,0.0,3.0
10702,Bego Yerwa,Damboa,Borno,2024,5,12.0,0.0,12.0
10702,Bego Yerwa,Damboa,Borno,2025,6,2.0,0.0,2.0
10703,Damboa,Damboa,Borno,2000,3,0.0,15.0,15.0
10703,Damboa,Damboa,Borno,2001,1,0.0,3.0,3.0
10703,Damboa,Damboa,Borno,2004,1,0.0,7.0,7.0
10703,Damboa,Damboa,Borno,2007,8,0.0,5.0,5.0
10703,Damboa,Damboa,Borno,2011,5,13.0,0.0,13.0
10703,Damboa,Damboa,Borno,2011,6,0.0,10.0,10.0
10703,Damboa,Damboa,Borno,2012,11,0.0,3.0,3.0
10703,Damboa,Damboa,Borno,2013,1,0.0,18.0,18.0
10703,Damboa,Damboa,Borno,2013,2,0.0,1.0,1.0
10703,Damboa,Damboa,Borno,2013,3,0.0,20.0,20.0
10703,Damboa,Damboa,Borno,2013,4,0.0,1.0,1.0
10703,Damboa,Damboa,Borno,2013,5,0.0,1.0,1.0
10703,Damboa,Damboa,Borno,2013,8,13.0,7.0,20.0
10703,Damboa,Damboa,Borno,2013,10,15.0,7.0,22.0
10703,Damboa,Damboa,Borno,2013,11,9.0,37.0,46.0
10703,Damboa,Damboa,Borno,2014,1,39.0,18.0,57.0
10703,Damboa,Damboa,Borno,2014,2,70.0,0.0,70.0
10703,Damboa,Damboa,Borno,2014,3,0.0,4.0,4.0
10703,Damboa,Damboa,Borno,2014,5,0.0,40.0,40.0
10703,Damboa,Damboa,Borno,2014,6,10.0,0.0,10.0
10703,Damboa,Damboa,Borno,2014,7,56.0,145.0,201.0
10703,Damboa,Damboa,Borno,2014,8,35.0,0.0,35.0
10703,Damboa,Damboa,Borno,2014,9,17.0,0.0,17.0
10703,Damboa,Damboa,Borno,2014,10,26.0,0.0,26.0
10703,Damboa,Damboa,Borno,2014,12,82.0,0.0,82.0
10703,Damboa,Damboa,Borno,2015,2,82.0,0.0,82.0
10703,Damboa,Damboa,Borno,2015,3,0.0,68.0,68.0
10703,Damboa,Damboa,Borno,2015,7,4.0,0.0,4.0
10703,Damboa,Damboa,Borno,2015,8,0.0,28.0,28.0
10703,Damboa,Damboa,Borno,2015,9,0.0,24.0,24.0
10703,Damboa,Damboa,Borno,2015,11,41.0,0.0,41.0
10703,Damboa,Damboa,Borno,2015,12,3.0,0.0,3.0
10703,Damboa,Damboa,Borno,2016,2,0.0,30.0,30.0
10703,Damboa,Damboa,Borno,2016,5,11.0,0.0,11.0
10703,Damboa,Damboa,Borno,2016,6,3.0,4.0,7.0
10703,Damboa,Damboa,Borno,2016,7,3.0,8.0,11.0
10703,Damboa,Damboa,Borno,2016,10,30.0,0.0,30.0
10703,Damboa,Damboa,Borno,2016,11,13.0,1.0,14.0
10703,Damboa,Damboa,Borno,2017,1,4.0,20.0,24.0
10703,Damboa,Damboa,Borno,2017,2,6.0,0.0,6.0
10703,Damboa,Damboa,Borno,2017,4,1.0,0.0,1.0
10703,Damboa,Damboa,Borno,2017,6,2.0,0.0,2.0
10703,Damboa,Damboa,Borno,2017,8,0.0,17.0,17.0
10703,Damboa,Damboa,Borno,2017,9,0.0,4.0,4.0
10703,Damboa,Damboa,Borno,2017,10,3.0,0.0,3.0
10703,Damboa,Damboa,Borno,2017,12,4.0,12.0,16.0
10703,Damboa,Damboa,Borno,2018,2,2.0,0.0,2.0
10703,Damboa,Damboa,Borno,2018,4,4.0,0.0,4.0
10703,Damboa,Damboa,Borno,2018,6,3.0,42.0,45.0
10703,Damboa,Damboa,Borno,2018,12,1.0,0.0,1.0
10703,Damboa,Damboa,Borno,2019,7,5.0,0.0,5.0
10703,Damboa,Damboa,Borno,2019,11,12.0,0.0,12.0
10703,Damboa,Damboa,Borno,2019,12,10.0,0.0,10.0
10703,Damboa,Damboa,Borno,2020,3,33.0,0.0,33.0
10703,Damboa,Damboa,Borno,2020,4,0.0,2.0,2.0
10703,Damboa,Damboa,Borno,2020,5,3.0,0.0,3.0
10703,Damboa,Damboa,Borno,2020,6,32.0,8.0,40.0
10703,Damboa,Damboa,Borno,2020,7,30.0,3.0,33.0
10703,Damboa,Damboa,Borno,2020,9,0.0,3.0,3.0
10703,Damboa,Damboa,Borno,2020,10,10.0,2.0,12.0
10703,Damboa,Damboa,Borno,2020,11,3.0,0.0,3.0
10703,Damboa,Damboa,Borno,2021,1,3.0,0.0,3.0
10703,Damboa,Damboa,Borno,2021,2,0.0,5.0,5.0
10703,Damboa,Damboa,Borno,2021,3,9.0,4.0,13.0
10703,Damboa,Damboa,Borno,2021,4,0.0,1.0,1.0
10703,Damboa,Damboa,Borno,2021,5,50.0,0.0,50.0
10703,Damboa,Damboa,Borno,2021,6,60.0,0.0,60.0
10703,Damboa,Damboa,Borno,2021,7,0.0,4.0,4.0
10703,Damboa,Damboa,Borno,2021,10,4.0,0.0,4.0
10703,Damboa,Damboa,Borno,2021,11,11.0,0.0,11.0
10703,Damboa,Damboa,Borno,2022,3,5.0,2.0,7.0
10703,Damboa,Damboa,Borno,2022,4,0.0,14.0,14.0
10703,Damboa,Damboa,Borno,2022,5,0.0,4.0,4.0
10703,Damboa,Damboa,Borno,2022,11,6.0,0.0,6.0
10703,Damboa,Damboa,Borno,2022,12,6.0,0.0,6.0
10703,Damboa,Damboa,Borno,2023,1,26.0,0.0,26.0
10703,Damboa,Damboa,Borno,2023,2,4.0,36.0,40.0
10703,Damboa,Damboa,Borno,2023,3,3.0,0.0,3.0
10703,Damboa,Damboa,Borno,2023,4,4.0,0.0,4.0
10703,Damboa,Damboa,Borno,2023,5,5.0,3.0,8.0
10703,Damboa,Damboa,Borno,2023,6,0.0,7.0,7.0
10703,Damboa,Damboa,Borno,2023,8,6.0,0.0,6.0
10703,Damboa,Damboa,Borno,2023,9,0.0,1.0,1.0
10703,Damboa,Damboa,Borno,2023,10,29.0,2.0,31.0
10703,Damboa,Damboa,Borno,2023,11,3.0,0.0,3.0
10703,Damboa,Damboa,Borno,2023,12,3.0,4.0,7.0
10703,Damboa,Damboa,Borno,2024,1,1.0,0.0,1.0
10703,Damboa,Damboa,Borno,2024,2,3.0,4.0,7.0
10703,Damboa,Damboa,Borno,2024,4,19.0,1.0,20.0
10703,Damboa,Damboa,Borno,2024,5,0.0,3.0,3.0
10703,Damboa,Damboa,Borno,2024,7,0.0,1.0,1.0
10703,Damboa,Damboa,Borno,2024,8,0.0,2.0,2.0
10703,Damboa,Damboa,Borno,2024,11,1.0,1.0,2.0
10703,Damboa,Damboa,Borno,2025,1,10.0,3.0,13.0
10703,Damboa,Damboa,Borno,2025,2,0.0,5.0,5.0
10703,Damboa,Damboa,Borno,2025,3,4.0,0.0,4.0
10703,Damboa,Damboa,Borno,2025,4,1.0,2.0,3.0
10703,Damboa,Damboa,Borno,2025,5,46.0,0.0,46.0
10703,Damboa,Damboa,Borno,2025,6,16.0,0.0,16.0
10705,Mulgoi Kobchi,Damboa,Borno,2012,8,1.0,0.0,1.0
10705,Mulgoi Kobchi,Damboa,Borno,2012,9,2.0,0.0,2.0
10705,Mulgoi Kobchi,Damboa,Borno,2014,6,0.0,4.0,4.0
10705,Mulgoi Kobchi,Damboa,Borno,2015,5,0.0,25.0,25.0
10705,Mulgoi Kobchi,Damboa,Borno,2015,6,2.0,0.0,2.0
10705,Mulgoi Kobchi,Damboa,Borno,2015,11,2.0,0.0,2.0
10705,Mulgoi Kobchi,Damboa,Borno,2016,3,1.0,0.0,1.0
10705,Mulgoi Kobchi,Damboa,Borno,2016,5,12.0,0.0,12.0
10705,Mulgoi Kobchi,Damboa,Borno,2017,2,0.0,3.0,3.0
10705,Mulgoi Kobchi,Damboa,Borno,2023,5,3.0,0.0,3.0
10705,Mulgoi Kobchi,Damboa,Borno,2023,6,3.0,0.0,3.0
10705,Mulgoi Kobchi,Damboa,Borno,2023,7,6.0,0.0,6.0
10705,Mulgoi Kobchi,Damboa,Borno,2023,8,3.0,0.0,3.0
10705,Mulgoi Kobchi,Damboa,Borno,2023,11,0.0,11.0,11.0
10705,Mulgoi Kobchi,Damboa,Borno,2025,4,0.0,6.0,6.0
10706,Nzuba Wayaram,Damboa,Borno,2019,11,2.0,0.0,2.0
10706,Nzuba Wayaram,Damboa,Borno,2020,2,0.0,3.0,3.0
10706,Nzuba Wayaram,Damboa,Borno,2020,10,0.0,9.0,9.0
10706,Nzuba Wayaram,Damboa,Borno,2021,6,0.0,7.0,7.0
10706,Nzuba Wayaram,Damboa,Borno,2023,6,0.0,6.0,6.0
10706,Nzuba Wayaram,Damboa,Borno,2024,12,0.0,2.0,2.0
10707,Wawa Korede,Damboa,Borno,2014,4,0.0,7.0,7.0
10707,Wawa Korede,Damboa,Borno,2017,11,1.0,0.0,1.0
10707,Wawa Korede,Damboa,Borno,2019,9,10.0,0.0,10.0
10707,Wawa Korede,Damboa,Borno,2019,11,9.0,0.0,9.0
10707,Wawa Korede,Damboa,Borno,2019,12,10.0,0.0,10.0
10707,Wawa Korede,Damboa,Borno,2021,1,5.0,0.0,5.0
10707,Wawa Korede,Damboa,Borno,2021,4,0.0,1.0,1.0
10707,Wawa Korede,Damboa,Borno,2022,6,5.0,0.0,5.0
10707,Wawa Korede,Damboa,Borno,2023,6,0.0,7.0,7.0
10707,Wawa Korede,Damboa,Borno,2025,1,20.0,0.0,20.0
10708,Ajigin A,Damboa,Borno,2001,1,0.0,2.0,2.0
10708,Ajigin A,Damboa,Borno,2001,3,0.0,9.0,9.0
10708,Ajigin A,Damboa,Borno,2016,1,3.0,0.0,3.0
10708,Ajigin A,Damboa,Borno,2016,10,9.0,0.0,9.0
10708,Ajigin A,Damboa,Borno,2016,11,12.0,0.0,12.0
10708,Ajigin A,Damboa,Borno,2020,10,37.0,0.0,37.0
10708,Ajigin A,Damboa,Borno,2020,11,1.0,0.0,1.0
10708,Ajigin A,Damboa,Borno,2021,1,9.0,0.0,9.0
10708,Ajigin A,Damboa,Borno,2022,2,3.0,0.0,3.0
